market,ticker,name,sector,exchange,date,year,window_len,raw,z,avg_daily_value,fwd_3m,excess_3m,fwd_6m,excess_6m,momentum_6m,up1_conf,up1_fwd6m,up1_exc6m,up1_fwd3m,up1_exc3m,up1_days,confirmed_conf,confirmed_fwd6m,confirmed_exc6m,confirmed_fwd3m,confirmed_exc3m,confirmed_days,confirmed_fwd15d,confirmed_exc15d,confirmed_fwd21d,confirmed_exc21d,confirmed_fwd30d,confirmed_exc30d,confirmed_fwd42d,confirmed_exc42d,pre_drop_target_ret,mfe,recovered,days_to_recover,r_target,hold_target,r_trail,hold_trail,r_sl5,hold_sl5,r_sl8,hold_sl8,r_sl10,hold_sl10,r_sl12,hold_sl12,r_sl25,hold_sl25,r_sl30,hold_sl30,ce_trail,ce_trail_exc,ce_te15,ce_te15_exc,ce_te21,ce_te21_exc,ce_te30,ce_te30_exc,ce_te42,ce_te42_exc,ce_rec_days,profitable,roe,de,market_cap,earnings_yield,ey_minus_bond,npat_margin,fcf_margin,rev_growth,eps_growth,div_yield,insider_buy_n,insider_sell_n,insider_buy_val,insider_sell_val,insider_net_val,director_buy,director_sell,director_buy_val,insider_signal
US,ELAN,Elanco Animal Health,Healthcare,US-SF,2020-03-18,2020,5,-0.2968,-6.544,154608990.0,0.2944,-0.004,0.6421,0.2303,-0.1501,True,0.5655,0.1722,0.2524,-0.0406,1.0,True,0.5166,0.0764,0.272,-0.072,2.0,0.3229,0.1247,0.3646,0.1773,0.3697,0.1364,0.1177,-0.1715,0.4221,0.7464,True,16.0,0.4221,16.0,0.3747,34.0,0.2944,63.0,0.2944,63.0,0.2944,63.0,0.2944,63.0,0.2944,63.0,0.2944,63.0,0.3103,0.0745,0.3103,0.0745,0.3103,0.0745,0.3103,0.0745,0.3103,0.0745,14.0,True,0.0122,0.4246,8330819044.0,0.0082,-0.0348,0.0221,0.0087,0.0136,-0.2343,,10,0,784915.8,0.0,784915.8,True,False,784915.8,buy
US,ELAN,Elanco Animal Health,Healthcare,US-SF,2025-04-08,2025,4,-0.2266,-5.01,54293054.0,0.8055,0.5451,1.4418,1.0864,-0.2668,True,1.1397,0.9054,0.5885,0.4414,1.0,True,1.1397,0.9054,0.5885,0.4414,1.0,0.0096,-0.0174,0.2751,0.2379,0.3507,0.2802,0.5245,0.4179,0.2929,1.497,True,20.0,0.2929,20.0,0.6423,78.0,0.8055,63.0,0.8055,63.0,0.8055,63.0,0.8055,63.0,0.8055,63.0,0.8055,63.0,0.4584,0.2967,0.0096,-0.0174,0.4584,0.2967,0.4584,0.2967,0.4584,0.2967,19.0,True,0.0554,0.7088,4160415026.0,0.0812,0.0386,0.0761,0.0888,0.0765,0.3042,,3,0,483500.0,0.0,483500.0,True,False,483500.0,buy
US,ELV,Elevance Health Inc,Healthcare,US-SF,2020-03-18,2020,3,-0.2344,-4.472,459121523.0,0.288,-0.0103,0.2824,-0.1294,0.0965,True,0.2655,-0.0892,0.3709,0.0914,4.0,True,0.2655,-0.0892,0.3709,0.0914,4.0,0.2725,0.1352,0.3287,0.1855,0.3748,0.2109,0.4078,0.2002,0.3062,0.4524,True,20.0,0.3062,20.0,0.2049,23.0,-0.0743,2.0,-0.156,3.0,-0.156,3.0,-0.156,3.0,0.288,63.0,0.288,63.0,0.2669,0.1487,0.2725,0.1352,0.2669,0.1487,0.2669,0.1487,0.2669,0.1487,16.0,True,0.1515,0.633,41113993250.0,0.1169,0.0739,0.0461,0.0478,0.0711,0.1525,0.0177,2,8,2004152.0,12133440.25,-10129288.25,True,True,2004152.0,sell
US,ESNT,Essent Group Ltd,Financial Services,US-SF,2020-03-19,2020,4,-0.2795,-6.281,29651416.0,0.355,0.062,0.3916,-0.0017,-0.2175,True,0.6894,0.3347,0.7575,0.478,3.0,True,0.456,0.1484,0.4417,0.2095,4.0,-0.0199,-0.1508,-0.0069,-0.1528,0.1777,0.0139,0.3331,0.1245,0.3879,0.5199,True,54.0,0.3879,54.0,0.3576,57.0,-0.2647,2.0,-0.2647,2.0,-0.2647,2.0,-0.2647,2.0,-0.2647,2.0,0.355,63.0,0.4973,0.2086,-0.0199,-0.1508,-0.0069,-0.1528,0.1777,0.0139,0.3331,0.1245,50.0,True,0.1862,0.1503,2208194477.0,0.2517,0.2087,0.6405,0.676,0.2936,0.4121,0.0192,2,11,85080.0,4021766.97,-3936686.97,True,True,85080.0,sell
US,F,Ford Motor Company,Consumer Cyclical,US-SF,2020-03-18,2020,5,-0.2373,-4.781,342741043.0,0.4067,0.1083,0.56,0.1482,-0.3526,True,0.3697,0.0149,0.2424,-0.0371,4.0,True,0.3697,0.0149,0.2424,-0.0371,4.0,0.0161,-0.1212,-0.0121,-0.1553,-0.0162,-0.1801,0.1414,-0.0662,0.3111,0.6733,True,48.0,0.3111,48.0,0.5133,58.0,-0.1089,3.0,-0.1089,3.0,-0.1089,3.0,0.4067,63.0,0.4067,63.0,0.4067,63.0,0.3757,0.0722,0.0161,-0.1212,-0.0121,-0.1553,-0.0162,-0.1801,0.1414,-0.0662,44.0,True,0.0014,1.6398,13052658248.0,0.0036,-0.0394,0.0003,0.0642,0.0159,-0.4801,0.1799,5,6,403000.0,1304750.0,-901750.0,True,True,403000.0,sell
US,FHN,First Horizon Corporation,Financial Services,US-SF,2011-08-10,2011,5,-0.2292,-6.04,25006551.0,0.1053,-0.0331,0.4021,0.1958,-0.2386,True,0.3377,0.1928,0.0002,-0.048,1.0,False,,,,,,,,,,,,,,0.2973,0.4035,False,,0.1053,63.0,0.1053,63.0,-0.0606,8.0,-0.0814,21.0,-0.1169,34.0,-0.1658,37.0,0.1053,63.0,0.1053,63.0,,,,,,,,,,,,True,0.0187,1.3405,2139577101.0,0.0235,-0.0195,0.0289,0.4183,-0.1175,-0.4192,0.0044,5,0,126420.0,0.0,126420.0,True,False,126420.0,buy
US,FNB,F.N.B. Corp,Financial Services,US-SF,2020-03-09,2020,5,-0.2229,-6.839,17877443.0,0.1823,0.0054,-0.0298,-0.2775,0.0225,True,-0.1597,-0.3157,0.0397,-0.073,1.0,True,-0.1522,-0.3845,-0.0898,-0.2116,4.0,-0.2124,-0.1303,-0.091,-0.1408,-0.0992,-0.1609,-0.2695,-0.3097,0.2869,0.1823,False,,0.1823,63.0,0.1823,63.0,-0.0747,3.0,-0.1212,5.0,-0.1212,5.0,-0.1212,5.0,-0.3146,7.0,-0.3146,7.0,-0.0898,-0.2116,-0.2124,-0.1303,-0.091,-0.1408,-0.0992,-0.1609,-0.2695,-0.3097,-1.0,True,0.0793,0.7362,2285395342.0,0.1693,0.1263,0.2511,0.1382,0.184,0.0788,0.0748,5,0,196200.0,0.0,196200.0,True,False,196200.0,buy
US,GHC,Graham Holdings Co,Industrials,US-SF,2020-03-17,2020,5,-0.2864,-8.612,15140856.0,0.0252,-0.2103,0.2942,-0.0506,-0.3259,True,0.3519,-0.0414,0.0381,-0.2549,2.0,True,0.1897,-0.1179,-0.044,-0.2761,6.0,-0.0077,-0.1386,0.0282,-0.1177,0.0244,-0.1395,0.0571,-0.1514,0.4014,0.3129,False,,0.0252,63.0,0.0252,63.0,-0.1876,1.0,-0.1876,1.0,-0.1876,1.0,-0.1876,1.0,0.0252,63.0,0.0252,63.0,-0.044,-0.2761,-0.0077,-0.1386,0.0282,-0.1177,0.0244,-0.1395,0.0571,-0.1514,-1.0,True,0.0988,0.1545,1070313430.0,0.3063,0.2633,0.1118,0.0244,0.0139,-0.2279,0.0176,4,0,225189.06,0.0,225189.06,True,False,225189.06,buy
US,GNW,Genworth Financial Inc,Financial Services,US-SF,2012-04-18,2012,1,-0.2377,-7.582,76716699.0,-0.1278,-0.1188,-0.029,-0.0793,0.3118,True,-0.0414,-0.1024,-0.1623,-0.162,1.0,True,-0.0413,-0.0984,-0.2096,-0.1981,2.0,-0.0347,-0.0164,-0.1584,-0.113,-0.1667,-0.0939,-0.0957,-0.0791,0.3118,0.0477,False,,-0.1278,63.0,-0.1278,63.0,-0.063,19.0,-0.1295,20.0,-0.1295,20.0,-0.1295,20.0,-0.1278,63.0,-0.1278,63.0,-0.2096,-0.1981,-0.0347,-0.0164,-0.1584,-0.113,-0.1667,-0.0939,-0.0957,-0.0791,-1.0,True,0.0023,0.1968,2248264333.0,0.0169,-0.0261,0.0038,0.3149,-0.0071,-0.5192,0.0,9,1,476620.92,149494.14,327126.78,True,True,476620.92,buy
US,GPN,Global Payments Inc,Industrials,US-SF,2020-03-18,2020,3,-0.2222,-5.079,329702509.0,0.3463,0.048,0.3093,-0.1025,0.0318,True,0.2763,-0.0784,0.2561,-0.0234,4.0,True,0.2763,-0.0784,0.2561,-0.0234,4.0,-0.0032,-0.1405,0.0427,-0.1005,0.2044,0.0405,0.2515,0.0439,0.2856,0.4104,True,35.0,0.2856,35.0,0.2417,68.0,-0.1156,2.0,-0.1156,2.0,-0.1156,2.0,-0.1374,3.0,0.3463,63.0,0.3463,63.0,0.1831,-0.0633,-0.0032,-0.1405,0.0427,-0.1005,0.2044,0.0405,0.1831,-0.0633,31.0,True,0.0155,0.3442,34879149617.0,0.0123,-0.0307,0.0877,0.2206,0.1397,-0.0469,0.0032,3,11,296350.25,39165366.3,-38869016.05,True,True,296350.25,sell
US,GTES,Gates Industrial Corporation plc,Industrials,US-SF,2020-03-16,2020,4,-0.34,-6.37,4466171.0,0.7047,0.4195,0.8299,0.4119,-0.0407,True,0.8894,0.4777,0.6919,0.3936,2.0,True,0.8894,0.4777,0.6919,0.3936,2.0,0.2306,0.0839,0.2401,0.0414,0.357,0.1426,0.5276,0.2959,0.5152,0.9872,True,44.0,0.5152,44.0,0.6501,61.0,0.7047,63.0,0.7047,63.0,0.7047,63.0,0.7047,63.0,0.7047,63.0,0.7047,63.0,0.624,0.3721,0.2306,0.0839,0.2401,0.0414,0.357,0.1426,0.624,0.3721,42.0,True,0.2603,1.116,1577131789.0,0.4376,0.3946,0.2235,0.0861,0.0029,1.9995,,15,0,9188799.5,0.0,9188799.5,True,False,65900.0,buy
US,HASI,Hannon Armstrong Sustainable Infrastructure Capital Inc,Financial Services,US-SF,2020-03-12,2020,4,-0.2788,-8.0,11987851.0,0.1012,-0.109,0.6383,0.2922,0.2979,True,1.2178,0.8245,0.6383,0.3453,5.0,True,1.1663,0.6998,0.5864,0.1929,7.0,0.4071,0.135,0.4385,0.1874,0.5318,0.2497,0.6311,0.3133,0.3866,0.7123,False,,0.1012,63.0,0.1012,63.0,-0.2372,2.0,-0.2372,2.0,-0.2372,2.0,-0.2372,2.0,-0.3626,4.0,-0.3626,4.0,0.5864,0.1929,0.4071,0.135,0.4385,0.1874,0.5318,0.2497,0.6311,0.3133,-1.0,True,0.0868,1.4821,2419376420.0,0.0337,-0.0093,0.3964,0.1433,0.3536,0.2413,0.0708,4,3,99490.73,1211611.5,-1112120.77,True,True,99490.73,sell
US,HD,The Home Depot Inc,Consumer Cyclical,US-SF,2020-03-17,2020,5,-0.2255,-5.273,1046147595.0,0.4481,0.2126,0.6632,0.3184,-0.0246,True,0.7571,0.3638,0.5559,0.2629,2.0,True,0.696,0.2296,0.5435,0.15,4.0,0.2758,0.0037,0.2573,0.0061,0.3893,0.1073,0.4833,0.1655,0.2912,0.6913,True,34.0,0.2912,34.0,0.6632,126.0,-0.1037,1.0,-0.1037,1.0,-0.1037,1.0,-0.1238,3.0,0.4481,63.0,0.4481,63.0,0.696,0.2296,0.2758,0.0037,0.2573,0.0061,0.696,0.2296,0.696,0.2296,30.0,True,-5.9217,-15.5495,148638388976.0,0.0748,0.0318,0.1028,0.0991,0.0654,0.2029,0.0374,2,6,1240424.7,30527017.28,-29286592.58,True,True,1240424.7,sell
US,HE,Hawaiian Electric Industries Inc,Utilities,US-SF,2020-03-20,2020,2,-0.2598,-7.474,22147893.0,-0.0846,-0.4285,-0.157,-0.5971,0.2227,True,-0.1396,-0.4944,-0.0775,-0.3569,2.0,False,,,,,,,,,,,,,,0.3509,0.1553,False,,-0.0846,63.0,-0.0846,63.0,-0.1302,1.0,-0.1302,1.0,-0.1302,1.0,-0.1302,1.0,-0.0846,63.0,-0.0846,63.0,,,,,,,,,,,,True,0.0941,0.9289,5936731947.0,0.0367,-0.0063,0.0758,0.0191,-0.0237,0.04,0.0375,3,1,69820219.12,1855600.0,67964619.12,True,True,69820219.12,buy
US,HIG,Hartford Financial Services Group,Financial Services,US-SF,2020-03-16,2020,4,-0.3064,-8.24,110680794.0,0.2299,-0.0553,0.1798,-0.2382,-0.1901,True,0.1415,-0.2518,0.2397,-0.0533,3.0,True,0.1415,-0.2518,0.2397,-0.0533,3.0,0.2494,0.0915,0.1527,-0.019,0.0647,-0.1101,0.0245,-0.1887,0.4418,0.4048,False,,0.2299,63.0,0.2299,63.0,-0.2164,2.0,-0.2164,2.0,-0.2164,2.0,-0.2164,2.0,0.2299,63.0,0.2299,63.0,0.2397,-0.0533,0.2494,0.0915,0.1527,-0.019,0.0647,-0.1101,0.0245,-0.1887,-1.0,True,0.1281,0.298,8016873592.0,0.2601,0.2171,0.1017,0.165,0.0196,0.2599,0.0419,2,14,747500.0,6077787.56,-5330287.56,True,True,747500.0,sell
US,HIMS,Hims Hers Health Inc,Healthcare,US-SF,2024-11-14,2024,1,-0.2446,-4.621,231253112.0,2.2969,2.2641,1.9357,1.9372,0.9942,True,1.5498,1.5585,1.3478,1.3275,2.0,True,1.5498,1.5585,1.3478,1.3275,2.0,0.4707,0.4467,0.3602,0.3638,0.2006,0.2048,0.4159,0.3832,0.3237,2.2969,True,7.0,0.3237,7.0,0.4806,17.0,-0.0734,1.0,2.2969,63.0,2.2969,63.0,2.2969,63.0,2.2969,63.0,2.2969,63.0,0.4707,0.4467,0.4707,0.4467,0.4707,0.4467,0.4707,0.4467,0.4707,0.4467,5.0,False,-0.0684,0.0,4651219501.0,-0.0051,-0.0492,-0.027,0.0539,1.0085,,,3,125,2083660.0,87646766.84,-85563106.84,True,True,2083660.0,sell
US,HIMS,Hims Hers Health Inc,Healthcare,US-SF,2025-02-21,2025,1,-0.2579,-3.475,574697005.0,0.086,0.1145,-0.0956,-0.171,3.0103,True,-0.1622,-0.2384,0.0686,0.0988,1.0,False,,,,,,,,,,,,,,0.3476,0.3429,False,,0.086,63.0,0.086,63.0,-0.1912,2.0,-0.1912,2.0,-0.1912,2.0,-0.1912,2.0,-0.3022,9.0,-0.3022,9.0,,,,,,,,,,,,False,-0.0684,0.0,10993385948.0,-0.0021,-0.0463,-0.027,0.0539,1.0085,,,2,158,132260.0,94751796.8,-94619536.8,True,True,132260.0,sell
US,HUM,Humana Inc,Healthcare,US-SF,2020-03-18,2020,5,-0.2487,-3.885,392635474.0,0.5443,0.246,0.6245,0.2128,0.1898,True,0.5575,0.1641,0.4828,0.1898,1.0,True,0.6586,0.3039,0.6346,0.3551,4.0,0.5137,0.3763,0.5673,0.4241,0.6055,0.4416,0.6887,0.4811,0.3311,0.7414,True,15.0,0.3311,15.0,0.5181,59.0,-0.0648,2.0,-0.1304,3.0,-0.1304,3.0,-0.1304,3.0,0.5443,63.0,0.5443,63.0,0.5993,0.3726,0.5993,0.3726,0.5993,0.3726,0.5993,0.3726,0.5993,0.3726,11.0,True,0.2249,0.4894,27877776042.0,0.0971,0.0541,0.0417,0.07,0.0601,0.2214,0.0095,4,15,1281027.4,31505549.51,-30224522.11,True,True,1281027.4,sell
US,HXL,Hexcel Corporation,Industrials,US-SF,2020-03-11,2020,5,-0.2396,-5.991,59302723.0,-0.1688,-0.3324,-0.2841,-0.524,-0.1716,True,-0.2382,-0.4705,-0.1591,-0.2809,2.0,True,-0.19,-0.4976,0.0375,-0.1947,10.0,-0.269,-0.3999,-0.2978,-0.4437,-0.2923,-0.4562,-0.1393,-0.3479,0.3152,-0.0394,False,,-0.1688,63.0,-0.1688,63.0,-0.0818,1.0,-0.0818,1.0,-0.2403,3.0,-0.2403,3.0,-0.2574,4.0,-0.4068,5.0,0.0375,-0.1947,-0.269,-0.3999,-0.2978,-0.4437,-0.2923,-0.4562,-0.1393,-0.3479,-1.0,True,0.212,0.7327,3830396057.0,0.08,0.037,0.1302,0.1218,0.0489,0.1087,0.013,1,1,1119200.0,243838.4,875361.6,True,True,1119200.0,buy
US,IBM,International Business Machines,Technology,US-SF,2026-07-14,2026,1,-0.2521,-8.139,2186778752.0,,,,,-0.0287,True,,,,,2.0,True,,,,,2.0,,,,,,,,,0.337,0.0091,False,,-0.048,7.0,-0.048,7.0,-0.0521,6.0,-0.048,7.0,-0.048,7.0,-0.048,7.0,-0.048,7.0,-0.048,7.0,-0.0566,-0.04,-0.0566,-0.04,-0.0566,-0.04,-0.0566,-0.04,-0.0566,-0.04,-1.0,True,0.3245,1.8764,204020897730.0,0.0519,0.0061,0.1569,0.1714,-0.0171,0.1233,0.031,3,0,417156.72,0.0,417156.72,True,False,417156.72,buy
US,JPM,JPMorgan Chase & Co,Financial Services,US-SF,2020-03-09,2020,5,-0.2311,-7.693,1337091430.0,0.2268,0.0499,0.1303,-0.1174,0.1287,True,0.0123,-0.1437,0.1091,-0.0036,1.0,True,-0.0076,-0.24,-0.0289,-0.1507,4.0,-0.1827,-0.1007,-0.0714,-0.1212,-0.0799,-0.1417,-0.1829,-0.2231,0.3005,0.2268,False,,0.2268,63.0,0.2268,63.0,-0.0577,3.0,-0.1022,7.0,-0.1022,7.0,-0.1542,10.0,0.2268,63.0,0.2268,63.0,-0.0289,-0.1507,-0.1827,-0.1007,-0.0714,-0.1212,-0.0799,-0.1417,-0.1829,-0.2231,-1.0,True,0.1394,0.6813,208890659700.0,0.1744,0.1314,0.2556,0.0287,0.0671,0.1487,0.0433,3,16,9085694.0,52051480.89,-42965786.89,True,True,9085694.0,sell
US,KFY,Korn Ferry,Industrials,US-SF,2018-09-07,2018,1,-0.2345,-12.291,26451254.0,-0.1068,-0.0237,-0.0438,-0.0159,0.3215,True,-0.0826,-0.0596,-0.1484,-0.0652,1.0,False,,,,,,,,,,,,,,0.3063,0.0474,False,,-0.1068,63.0,-0.1068,63.0,-0.0563,23.0,-0.0819,24.0,-0.116,33.0,-0.1068,63.0,-0.1068,63.0,-0.1068,63.0,,,,,,,,,,,,True,0.11,0.1942,2191829900.0,0.061,0.018,0.0735,0.0973,0.1645,0.2838,0.0093,1,18,100600.0,6960577.29,-6859977.29,True,True,100600.0,sell
US,KMX,CarMax Inc,Consumer Cyclical,US-SF,2025-11-06,2025,1,-0.2433,-8.472,215526259.0,0.5045,0.4682,0.2655,0.1625,-0.3805,True,0.1808,0.0809,0.4163,0.3846,1.0,True,0.1149,0.0253,0.3774,0.3615,2.0,0.1642,0.1647,0.2394,0.2315,0.1564,0.1451,0.3444,0.3232,0.3216,0.5894,True,23.0,0.3216,23.0,0.2354,31.0,0.5045,63.0,0.5045,63.0,0.5045,63.0,0.5045,63.0,0.5045,63.0,0.5045,63.0,0.1474,0.1406,0.1642,0.1647,0.1474,0.1406,0.1474,0.1406,0.1474,0.1406,21.0,True,0.0802,2.9923,4382214644.0,0.1142,0.0733,0.019,0.0059,0.0534,-0.0896,,2,1,590947.36,108785.6,482161.76,True,True,590947.36,buy
US,KNSL,Kinsale Capital Group Inc,Financial Services,US-SF,2020-03-16,2020,3,-0.266,-5.459,25185269.0,0.8269,0.5417,1.2664,0.8484,0.1764,True,0.963,0.6182,0.5969,0.3614,1.0,True,0.9158,0.5225,0.5488,0.2558,3.0,0.148,-0.0099,0.1518,-0.0199,0.2156,0.0408,0.393,0.1799,0.3624,1.4926,True,31.0,0.3624,31.0,0.723,72.0,0.8269,63.0,0.8269,63.0,0.8269,63.0,0.8269,63.0,0.8269,63.0,0.8269,63.0,0.4765,0.2276,0.148,-0.0099,0.1518,-0.0199,0.4765,0.2276,0.4765,0.2276,28.0,True,0.156,0.0825,1921762438.0,0.0329,-0.0101,0.2004,0.5025,0.3776,0.2645,0.004,4,29,845815.46,5770332.48,-4924517.02,True,True,845815.46,sell
US,KVYO,"Klaviyo, Inc.",Technology,US-SF,2026-05-11,2026,4,-0.3348,-3.759,99499764.0,,,,,-0.1027,True,,,,,3.0,True,,,,,6.0,-0.0129,-0.0011,-0.0986,-0.1186,0.1497,0.132,0.1905,0.1693,0.5032,0.183,False,,0.0097,50.0,0.0097,50.0,-0.0689,1.0,-0.0825,2.0,-0.1082,25.0,-0.1327,26.0,0.0097,50.0,0.0097,50.0,0.066,0.0585,-0.0129,-0.0011,-0.0986,-0.1186,0.1497,0.132,0.1905,0.1693,-1.0,False,-0.0265,0.0,2186721719.0,-0.0145,-0.0586,-0.0257,0.1536,0.4355,,,1,66,300310.82,87911531.38,-87611220.56,True,True,300310.82,sell
US,LCII,LCI Industries,Consumer Cyclical,US-SF,2020-03-19,2020,4,-0.2489,-3.826,12421011.0,0.8846,0.5916,0.7163,0.323,-0.094,True,0.6781,0.3234,0.7965,0.517,3.0,True,0.6781,0.3234,0.7965,0.517,3.0,0.058,-0.0793,0.1771,0.0339,0.26,0.0961,0.4625,0.2548,0.3313,1.0947,True,26.0,0.3313,26.0,0.274,31.0,-0.0654,1.0,-0.0911,11.0,0.8846,63.0,0.8846,63.0,0.8846,63.0,0.8846,63.0,0.2311,0.0695,0.058,-0.0793,0.1771,0.0339,0.2311,0.0695,0.2311,0.0695,23.0,True,0.183,0.7878,1228176004.0,0.1193,0.0763,0.0618,0.0891,0.1477,0.1797,0.0515,2,4,1743900.0,2003379.32,-259479.32,True,True,1743900.0,sell
US,LOW,Lowe's Companies Inc,Consumer Cyclical,US-SF,2020-03-16,2020,1,-0.2477,-9.48,453492465.0,0.7698,0.4847,1.2977,0.8797,-0.1447,True,1.3128,0.9681,0.7957,0.5602,1.0,True,0.9128,0.6053,0.5856,0.3534,7.0,0.1042,-0.0267,0.1864,0.0405,0.3446,0.1808,0.4848,0.2763,0.3292,1.3714,True,20.0,0.3292,20.0,1.1753,121.0,-0.1043,2.0,-0.1043,2.0,-0.1043,2.0,0.7698,63.0,0.7698,63.0,0.7698,63.0,0.8861,0.5018,0.8861,0.5018,0.8861,0.5018,0.8861,0.5018,0.8861,0.5018,13.0,True,0.635,4.452,36099789000.0,0.0641,0.0211,0.0325,0.0704,0.0595,0.052,0.0331,1,2,1038600.0,1363264.0,-324664.0,True,True,1038600.0,sell
US,MCD,McDonald’s Corporation,Consumer Cyclical,US-SF,2020-03-17,2020,5,-0.2614,-7.429,664957887.0,0.2979,0.0624,0.5253,0.1805,-0.0684,True,0.5075,0.1142,0.2759,-0.0171,2.0,True,0.5075,0.1142,0.2759,-0.0171,2.0,0.2288,0.0709,0.2151,0.0433,0.2218,0.0469,0.2011,-0.012,0.3539,0.5253,True,57.0,0.3539,57.0,0.2567,69.0,-0.0699,1.0,0.2979,63.0,0.2979,63.0,0.2979,63.0,0.2979,63.0,0.2979,63.0,0.2409,-0.0251,0.2288,0.0709,0.2151,0.0433,0.2218,0.0469,0.2011,-0.012,55.0,True,-0.7339,-4.1627,90733729712.0,0.0664,0.0234,0.282,0.2681,-0.0488,0.1024,0.0377,5,3,1622352.8,4198430.36,-2576077.56,True,True,1622352.8,sell
US,MGY,Magnolia Oil & Gas Corp,Energy,US-SF,2025-04-08,2025,4,-0.2379,-6.485,59957584.0,0.2159,-0.0445,0.245,-0.1105,0.0652,True,0.0853,-0.1489,0.0847,-0.0624,1.0,True,0.0853,-0.1489,0.0847,-0.0624,1.0,-0.0461,-0.0731,-0.0054,-0.0426,-0.0113,-0.0819,0.0679,-0.0387,0.3122,0.306,False,,0.2159,63.0,0.2159,63.0,0.2159,63.0,0.2159,63.0,0.2159,63.0,0.2159,63.0,0.2159,63.0,0.2159,63.0,0.0847,-0.0624,-0.0461,-0.0731,-0.0054,-0.0426,-0.0113,-0.0819,0.0679,-0.0387,-1.0,True,0.1913,0.2051,4498161510.0,0.0814,0.0388,0.2782,0.3299,0.0691,0.457,0.0284,1,0,55150.0,0.0,55150.0,True,False,55150.0,buy
US,MHK,Mohawk Industries Inc,Consumer Cyclical,US-SF,2018-10-26,2018,1,-0.2386,-10.712,213413695.0,0.0935,0.0851,0.1766,0.077,-0.305,True,0.1681,0.0635,0.1076,0.0838,1.0,True,0.1222,0.0242,0.0391,0.0301,2.0,0.0053,0.0205,0.0278,0.0072,-0.0463,-0.0344,-0.0431,0.0213,0.3133,0.2444,False,,0.0935,63.0,0.0935,63.0,0.0935,63.0,0.0935,63.0,0.0935,63.0,0.0935,63.0,0.0935,63.0,0.0935,63.0,0.0391,0.0301,0.0053,0.0205,0.0278,0.0072,-0.0463,-0.0344,-0.0431,0.0213,-1.0,True,0.1376,0.3927,7011440269.0,0.1386,0.0956,0.1024,0.0303,0.104,0.2923,,10,3,51556594.63,5578316.0,45978278.63,True,True,51556594.63,buy
US,MS,Morgan Stanley,Financial Services,US-SF,2011-08-08,2011,5,-0.2319,-4.962,275045984.0,-0.0204,-0.1399,0.1903,-0.0131,-0.2387,True,0.1289,-0.0224,-0.068,-0.1436,1.0,True,0.1245,-0.0552,-0.2207,-0.2229,13.0,-0.0191,-0.068,-0.1288,-0.132,-0.1509,-0.1476,-0.0149,-0.0751,0.302,0.2049,False,,-0.0204,63.0,-0.0204,63.0,-0.0537,8.0,-0.0847,10.0,-0.1046,20.0,-0.1209,24.0,-0.2716,39.0,-0.0204,63.0,-0.2207,-0.2229,-0.0191,-0.068,-0.1288,-0.132,-0.1509,-0.1476,-0.0149,-0.0751,-1.0,True,0.0822,3.364,19080464400.0,0.2465,0.2035,0.1315,1.0933,-0.0501,-0.0672,0.0165,5,2,3803700.0,189784.52,3613915.48,True,True,3803700.0,buy
US,MTDR,Matador Resources Company,Energy,US-SF,2025-04-04,2025,2,-0.2652,-8.361,69515260.0,0.3741,0.1471,0.1844,-0.1439,0.0677,True,0.0653,-0.1689,0.2423,0.0952,3.0,True,0.0653,-0.1689,0.2423,0.0952,3.0,-0.0473,-0.0743,0.0133,-0.0239,0.0335,-0.0371,0.1361,0.0295,0.3609,0.3793,True,63.0,0.3609,63.0,0.2552,81.0,0.3741,63.0,0.3741,63.0,0.3741,63.0,0.3741,63.0,0.3741,63.0,0.3741,63.0,0.1335,-0.0097,-0.0473,-0.0743,0.0133,-0.0239,0.0335,-0.0371,0.1361,0.0295,60.0,True,0.174,0.6534,4588844947.0,0.1929,0.1531,0.2545,0.0805,0.2761,0.5646,0.0261,30,0,1815192.64,0.0,1815192.64,True,False,1815192.64,buy
