market,ticker,name,sector,exchange,date,year,window_len,raw,z,avg_daily_value,fwd_3m,excess_3m,fwd_6m,excess_6m,momentum_6m,up1_conf,up1_fwd6m,up1_exc6m,up1_fwd3m,up1_exc3m,up1_days,confirmed_conf,confirmed_fwd6m,confirmed_exc6m,confirmed_fwd3m,confirmed_exc3m,confirmed_days,confirmed_fwd15d,confirmed_exc15d,confirmed_fwd21d,confirmed_exc21d,confirmed_fwd30d,confirmed_exc30d,confirmed_fwd42d,confirmed_exc42d,pre_drop_target_ret,mfe,recovered,days_to_recover,r_target,hold_target,r_trail,hold_trail,r_sl5,hold_sl5,r_sl8,hold_sl8,r_sl10,hold_sl10,r_sl12,hold_sl12,r_sl25,hold_sl25,r_sl30,hold_sl30,ce_trail,ce_trail_exc,ce_te15,ce_te15_exc,ce_te21,ce_te21_exc,ce_te30,ce_te30_exc,ce_te42,ce_te42_exc,ce_rec_days,profitable,roe,de,market_cap,earnings_yield,ey_minus_bond,npat_margin,fcf_margin,rev_growth,eps_growth,div_yield,insider_buy_n,insider_sell_n,insider_buy_val,insider_sell_val,insider_net_val,director_buy,director_sell,director_buy_val,insider_signal
US,MUR,Murphy Oil Corporation,Energy,US-SF,2025-04-04,2025,2,-0.2359,-7.493,68700765.0,0.1769,-0.05,0.4147,0.0863,-0.116,True,0.3147,0.0804,0.1573,0.0102,3.0,True,0.3147,0.0804,0.1573,0.0102,3.0,-0.0893,-0.1163,-0.0569,-0.0941,-0.0808,-0.1514,0.0413,-0.0653,0.3087,0.4147,False,,0.1769,63.0,0.1769,63.0,-0.121,2.0,-0.121,2.0,-0.121,2.0,-0.121,2.0,0.1769,63.0,0.1769,63.0,0.1573,0.0102,-0.0893,-0.1163,-0.0569,-0.0941,-0.0808,-0.1514,0.0413,-0.0653,-1.0,True,0.0784,0.2455,3017451235.0,0.1349,0.0951,0.1349,0.2719,0.0139,-0.1787,0.0582,5,1,2927449.1,269310.4,2658138.7,True,True,2927449.1,buy
US,MWA,Mueller Water Products,Industrials,US-SF,2020-03-16,2020,5,-0.2512,-6.193,9167170.0,0.1808,-0.1044,0.4222,0.0042,-0.0129,True,0.3234,-0.0214,0.1327,-0.1028,1.0,True,0.3258,-0.029,0.1142,-0.1652,6.0,0.0537,-0.0836,0.0464,-0.0968,0.0598,-0.1041,0.07,-0.1376,0.3355,0.4968,True,57.0,0.3355,57.0,0.1703,61.0,-0.0531,4.0,-0.0816,5.0,0.1808,63.0,0.1808,63.0,0.1808,63.0,0.1808,63.0,0.1032,-0.1235,0.0537,-0.0836,0.0464,-0.0968,0.0598,-0.1041,0.07,-0.1376,51.0,True,0.1081,0.7563,1095031552.0,0.0583,0.0153,0.0659,0.0061,-0.0396,0.0301,0.0299,1,7,109000.0,1428293.76,-1319293.76,True,True,109000.0,sell
US,NE,Noble Corporation plc,Energy,US-SF,2025-04-04,2025,2,-0.2383,-6.948,51755104.0,0.6715,0.4446,0.7414,0.413,-0.306,True,0.6473,0.3209,0.6101,0.3728,1.0,True,0.4399,0.2056,0.4491,0.302,3.0,0.0637,0.0367,0.1226,0.0854,0.0972,0.0266,0.3852,0.2786,0.3129,0.8155,True,25.0,0.3129,25.0,0.4817,57.0,0.6715,63.0,0.6715,63.0,0.6715,63.0,0.6715,63.0,0.6715,63.0,0.6715,63.0,0.2867,0.1554,0.0637,0.0367,0.1226,0.0854,0.2867,0.1554,0.2867,0.1554,22.0,True,0.0964,0.4257,2676782075.0,0.1675,0.1276,0.1466,0.0262,0.1856,0.1869,0.1132,13,6,71696357.21,3002344.03,68694013.18,True,True,1053786.16,buy
US,NSP,Insperity Inc,Industrials,US-SF,2019-11-04,2019,1,-0.337,-10.73,40179281.0,0.2773,0.194,-0.2819,-0.2072,-0.1053,True,-0.2401,-0.1899,0.2569,0.1703,3.0,False,,,,,,,,,,,,,,0.5084,0.3189,False,,0.2773,63.0,0.2773,63.0,0.2773,63.0,0.2773,63.0,0.2773,63.0,0.2773,63.0,0.2773,63.0,0.2773,63.0,,,,,,,,,,,,True,1.7433,1.859,2191059907.0,0.0618,0.0188,0.0354,0.039,0.1116,0.3848,0.0192,1,17,243375.0,5277247.04,-5033872.04,True,True,243375.0,sell
US,NSP,Insperity Inc,Industrials,US-SF,2025-08-01,2025,1,-0.2435,-9.88,30789107.0,-0.0359,-0.1296,-0.0154,-0.1338,-0.2293,True,-0.1467,-0.2396,-0.0759,-0.1566,1.0,True,-0.1716,-0.2642,-0.1002,-0.1879,2.0,0.0584,0.032,0.11,0.0777,0.0243,-0.0235,-0.0154,-0.0815,0.3219,0.2476,False,,-0.0359,63.0,-0.0359,63.0,-0.0359,63.0,-0.0359,63.0,-0.0359,63.0,-0.0359,63.0,-0.0359,63.0,-0.0359,63.0,-0.1002,-0.1879,0.0584,0.032,0.11,0.0777,0.0243,-0.0235,-0.0154,-0.0815,-1.0,True,0.9381,3.8041,1597907001.0,0.0569,0.0147,0.0138,0.0732,0.0881,-0.1025,0.0573,1,7,150491.25,4969272.85,-4818781.6,True,True,150491.25,sell
US,OC,Owens Corning Inc,Industrials,US-SF,2020-03-11,2020,5,-0.2473,-6.356,70609549.0,0.32,0.1563,0.5042,0.2643,0.0627,True,0.5654,0.333,0.2628,0.1409,2.0,False,,,,,,,,,,,,,,0.3285,0.601,True,60.0,0.3285,60.0,0.1721,64.0,-0.0846,1.0,-0.0846,1.0,-0.2241,3.0,-0.2241,3.0,-0.2804,5.0,0.32,63.0,,,,,,,,,,,,True,0.0875,0.6448,3169191994.0,0.1278,0.0848,0.0566,0.0824,0.063,0.1388,0.0234,1,7,234500.0,6313761.65,-6079261.65,True,True,234500.0,sell
US,OMF,OneMain Holdings Inc,Financial Services,US-SF,2020-03-16,2020,4,-0.2816,-4.559,15701856.0,0.0956,-0.1895,0.3877,-0.0303,-0.031,True,1.1067,0.7134,0.5625,0.2695,3.0,True,0.9106,0.4705,0.4387,0.0947,4.0,0.1406,-0.0576,-0.0005,-0.1878,0.2183,-0.0151,0.2062,-0.083,0.392,0.3877,False,,0.0956,63.0,0.0956,63.0,-0.1406,1.0,-0.1406,1.0,-0.1406,1.0,-0.1406,1.0,-0.4241,2.0,-0.4241,2.0,0.4387,0.0947,0.1406,-0.0576,-0.0005,-0.1878,0.2183,-0.0151,0.2062,-0.083,-1.0,True,0.1535,3.0896,1488928250.0,0.5742,0.5312,0.1826,0.5045,0.1062,0.092,0.433,8,0,1156102.13,0.0,1156102.13,True,False,1156102.13,buy
US,ORI,Old Republic International Corp,Financial Services,US-SF,2020-03-18,2020,1,-0.2228,-8.669,22248099.0,0.285,-0.0134,0.1977,-0.214,-0.2535,True,0.0856,-0.3077,0.1734,-0.1196,1.0,True,-0.0048,-0.2808,0.0553,-0.1071,8.0,-0.0169,-0.0587,0.0669,-0.0522,-0.0403,-0.133,0.0123,-0.1467,0.2867,0.4523,True,16.0,0.2867,16.0,0.206,22.0,-0.0523,3.0,0.285,63.0,0.285,63.0,0.285,63.0,0.285,63.0,0.285,63.0,0.0188,-0.056,0.0188,-0.056,0.0188,-0.056,0.0188,-0.056,0.0188,-0.056,8.0,True,0.0528,0.0487,1927267506.0,0.5481,0.5051,0.1464,0.1298,0.0546,0.2022,0.2287,11,0,968200.0,0.0,968200.0,True,False,968200.0,buy
US,PB,Prosperity Bancshares Inc,Financial Services,US-SF,2020-03-09,2020,1,-0.2214,-14.138,39870883.0,0.4725,0.2957,0.1553,-0.0924,-0.032,True,-0.0107,-0.1667,0.2926,0.1799,1.0,True,-0.0755,-0.3079,0.0994,-0.0224,4.0,-0.2081,-0.1261,-0.1058,-0.1556,-0.0374,-0.0992,-0.0486,-0.0888,0.2843,0.4725,True,54.0,0.2843,54.0,0.3513,65.0,-0.1121,10.0,-0.1121,10.0,-0.1121,10.0,0.4725,63.0,0.4725,63.0,0.4725,63.0,0.1579,-0.0188,-0.2081,-0.1261,-0.1058,-0.1556,-0.0374,-0.0992,-0.0486,-0.0888,50.0,True,0.0557,0.4571,4745250890.0,0.0701,0.0271,0.3562,0.4118,0.0263,-0.0183,0.0427,1,1,207720.0,127846.4,79873.6,True,True,207720.0,buy
US,PR,Permian Resources Corporation,Energy,US-SF,2025-04-04,2025,2,-0.2419,-7.675,111212677.0,0.355,0.1281,0.1985,-0.1299,0.064,True,0.1803,-0.1461,0.3125,0.0753,1.0,True,0.1009,-0.1334,0.204,0.0569,3.0,0.0185,-0.0085,0.0951,0.0579,0.0817,0.0111,0.181,0.0743,0.3191,0.3888,True,46.0,0.3191,46.0,0.2723,68.0,0.355,63.0,0.355,63.0,0.355,63.0,0.355,63.0,0.355,63.0,0.355,63.0,0.1513,0.0071,0.0185,-0.0085,0.0951,0.0579,0.0817,0.0111,0.181,0.0743,43.0,True,0.1078,0.4579,8569392763.0,0.1149,0.0751,0.1969,0.0583,0.3957,0.9298,0.0694,3,4,12645000.0,269730.54,12375269.46,True,True,12645000.0,buy
US,PRGO,Perrigo Company PLC,Healthcare,US-SF,2018-12-21,2018,1,-0.2928,-12.283,80453243.0,0.2863,0.12,0.2395,0.0322,-0.3012,True,0.1549,-0.0303,0.1693,0.0284,2.0,True,0.1549,-0.0303,0.1693,0.0284,2.0,0.1025,0.0343,0.1165,0.0451,0.1703,0.0729,0.1563,0.0247,0.414,0.4268,False,,0.2863,63.0,0.2863,63.0,0.2863,63.0,0.2863,63.0,0.2863,63.0,0.2863,63.0,0.2863,63.0,0.2863,63.0,0.1693,0.0284,0.1025,0.0343,0.1165,0.0451,0.1703,0.0729,0.1563,0.0247,-1.0,True,0.0194,0.5415,3945570798.0,0.0303,-0.0127,0.0242,0.1234,0.0692,-0.289,0.0267,7,0,2375729.95,0.0,2375729.95,True,False,2375729.95,buy
US,PRGO,Perrigo Company PLC,Healthcare,US-SF,2025-11-05,2025,1,-0.2521,-12.265,37461845.0,-0.009,-0.0291,-0.1896,-0.2783,-0.1629,True,-0.2078,-0.3035,0.0278,0.0298,4.0,False,,,,,,,,,,,,,,0.3371,0.0268,False,,-0.009,63.0,-0.009,63.0,-0.0563,3.0,-0.0874,7.0,-0.102,8.0,-0.151,10.0,-0.009,63.0,-0.009,63.0,,,,,,,,,,,,False,-0.0398,0.8376,1948674815.0,-0.0882,-0.1297,-0.0393,0.0559,0.0248,,0.0814,10,0,551016.51,0.0,551016.51,True,False,551016.51,buy
US,RAL,Ralliant Corporation Common Stock,Technology,US-SF,2026-02-05,2026,1,-0.3179,-18.334,66336433.0,0.1964,0.1172,,,0.2933,True,,,0.1964,0.1291,1.0,True,,,0.2048,0.1405,2.0,0.1117,0.133,0.1127,0.1398,0.0352,0.0938,0.104,0.1252,0.466,0.9217,False,,0.1964,63.0,0.1964,63.0,0.1964,63.0,0.1964,63.0,0.1964,63.0,0.1964,63.0,0.1964,63.0,0.1964,63.0,0.2048,0.1405,0.1117,0.133,0.1127,0.1398,0.0352,0.0938,0.104,0.1252,-1.0,True,0.0805,0.0,4288729759.0,0.0707,0.0286,0.1406,0.195,0.0154,-0.273,0.0026,1,0,90340.0,0.0,90340.0,True,False,90340.0,buy
US,REZI,Resideo Technologies Inc,Industrials,US-SF,2019-10-23,2019,1,-0.3762,-14.467,19991277.0,0.1979,0.1011,-0.5232,-0.4673,-0.2972,True,-0.4605,-0.4078,0.1966,0.1126,2.0,True,-0.5005,-0.4364,0.0598,-0.0098,6.0,0.0273,0.0056,-0.0273,-0.0524,0.2434,0.2002,0.277,0.2045,0.6032,0.3211,False,,0.1979,63.0,0.1979,63.0,-0.0505,13.0,0.1979,63.0,0.1979,63.0,0.1979,63.0,0.1979,63.0,0.1979,63.0,0.0598,-0.0098,0.0273,0.0056,-0.0273,-0.0524,0.2434,0.2002,0.277,0.2045,-1.0,True,0.2642,0.7834,1438549470.0,0.2815,0.2385,0.0839,0.0789,0.0513,0.5065,,16,3,438846.61,7055.63,431790.98,True,True,438846.61,buy
US,REZI,Resideo Technologies Inc,Industrials,US-SF,2025-11-06,2025,1,-0.2375,-7.234,60887270.0,0.1482,0.1118,0.1967,0.0937,1.1576,True,-0.1085,-0.1899,0.1267,0.1289,4.0,True,-0.1085,-0.1899,0.1267,0.1289,4.0,0.077,0.0761,0.1381,0.1415,0.1318,0.1202,0.1909,0.1798,0.3114,0.3213,False,,0.1482,63.0,0.1482,63.0,-0.0575,8.0,0.1482,63.0,0.1482,63.0,0.1482,63.0,0.1482,63.0,0.1482,63.0,0.1267,0.1289,0.077,0.0761,0.1381,0.1415,0.1318,0.1202,0.1909,0.1798,-1.0,True,0.0351,0.5993,4741156201.0,0.0245,-0.0165,0.0172,0.0538,0.0627,0.2142,,20,5,295120477.83,4091808.73,291028669.1,True,True,2011934.6,buy
US,RGA,Reinsurance Group of America,Financial Services,US-SF,2020-03-09,2020,3,-0.2281,-7.719,52822396.0,0.0433,-0.1336,-0.0152,-0.263,-0.1457,True,-0.0512,-0.2072,-0.0472,-0.16,1.0,True,0.5383,0.1835,0.2731,-0.0064,11.0,0.5283,0.391,0.5256,0.3824,0.3642,0.2003,0.4183,0.2106,0.2955,0.1252,False,,0.0433,63.0,0.0433,63.0,-0.1657,3.0,-0.1657,3.0,-0.1657,3.0,-0.1657,3.0,-0.2753,7.0,-0.3906,9.0,0.2731,-0.0064,0.5283,0.391,0.5256,0.3824,0.3642,0.2003,0.4183,0.2106,-1.0,True,0.075,0.3085,5683568251.0,0.1531,0.1101,0.0608,0.159,3.2029,3.2503,0.0311,1,7,288580.0,2535705.09,-2247125.09,True,True,288580.0,sell
US,SGI,Somnigroup International Inc.,Consumer Cyclical,US-SF,2016-09-28,2016,1,-0.224,-8.623,94541279.0,0.1864,0.1503,-0.1987,-0.2893,0.2328,True,-0.2018,-0.2897,0.2034,0.1708,2.0,False,,,,,,,,,,,,,,0.2887,0.203,False,,0.1864,63.0,0.1864,63.0,-0.0601,3.0,-0.086,7.0,-0.1009,9.0,0.1864,63.0,0.1864,63.0,0.1864,63.0,,,,,,,,,,,,False,-0.2025,0.0,2874013338.0,-0.0039,-0.0469,-0.021,0.1944,-0.0328,,0.0,6,4,3407915.96,8202878.0,-4794962.04,True,True,3407915.96,sell
US,SIG,Signet Jewelers Ltd,Consumer Cyclical,US-SF,2017-11-21,2017,1,-0.3039,-10.811,95349388.0,-0.0044,-0.0614,-0.1816,-0.2312,0.3119,True,-0.1831,-0.2309,-0.0174,-0.0877,1.0,False,,,,,,,,,,,,,,0.4366,0.0938,False,,-0.0044,63.0,-0.0044,63.0,-0.0566,2.0,-0.0044,63.0,-0.0044,63.0,-0.0044,63.0,-0.0044,63.0,-0.0044,63.0,,,,,,,,,,,,True,0.1751,0.4542,1730667771.0,0.3139,0.2709,0.0848,0.0625,0.1132,0.1765,0.027,1,0,100131.9,0.0,100131.9,True,False,100131.9,buy
US,THO,Thor Industries Inc,Consumer Cyclical,US-SF,2020-03-09,2020,1,-0.268,-10.532,52717863.0,1.1885,1.0116,0.8192,0.5715,0.5019,True,0.6471,0.4911,0.963,0.8502,1.0,False,,,,,,,,,,,,,,0.3661,1.3865,True,36.0,0.3661,36.0,0.2394,38.0,-0.1073,3.0,-0.1073,3.0,-0.1073,3.0,-0.2194,5.0,-0.3249,7.0,-0.3249,7.0,,,,,,,,,,,,True,0.0636,0.9081,2331483153.0,0.0572,0.0142,0.0169,0.048,0.1741,-0.0635,0.0353,1,0,588200.0,0.0,588200.0,True,False,588200.0,buy
US,TKR,Timken Company,Industrials,US-SF,2020-03-17,2020,5,-0.2281,-4.143,29874481.0,0.4944,0.2589,0.92,0.5752,-0.055,True,1.0219,0.6286,0.5622,0.2692,2.0,False,,,,,,,,,,,,,,0.2956,0.92,True,30.0,0.2956,30.0,0.1839,32.0,-0.2003,1.0,-0.2003,1.0,-0.2003,1.0,-0.2003,1.0,0.4944,63.0,0.4944,63.0,,,,,,,,,,,,True,0.1938,0.9261,1893016553.0,0.1913,0.1483,0.0955,0.1081,0.0426,0.1984,0.0411,1,20,61847.24,8521804.71,-8459957.47,True,True,61847.24,sell
US,TNET,TriNet Group Inc,Industrials,US-SF,2020-03-17,2020,5,-0.3,-4.456,23107068.0,0.4502,0.2147,0.6088,0.264,-0.1354,True,0.7739,0.3806,0.6248,0.3318,2.0,True,0.6905,0.2504,0.628,0.2841,3.0,0.1759,-0.0223,0.2329,0.0456,0.3335,0.1002,0.3504,0.0611,0.4286,0.8274,True,49.0,0.4286,49.0,0.3231,60.0,-0.2313,1.0,-0.2313,1.0,-0.2313,1.0,-0.2313,1.0,0.4502,63.0,0.4502,63.0,0.4076,0.1052,0.1759,-0.0223,0.2329,0.0456,0.3335,0.1002,0.3504,0.0611,46.0,True,0.4463,0.8232,1698816958.0,0.1248,0.0818,0.055,0.1105,0.1194,0.7028,0.0,41,64,99845600.69,15369337.32,84476263.37,True,True,99845600.69,buy
US,TPL,Texas Pacific Land Corporation,Energy,US-SF,2025-04-04,2025,2,-0.2245,-4.232,292025727.0,-0.0288,-0.2557,-0.0932,-0.4215,0.576,True,-0.1658,-0.4922,-0.0909,-0.3281,1.0,True,-0.2777,-0.5119,-0.1703,-0.3175,3.0,0.0337,0.0068,0.03,-0.0072,0.0122,-0.0584,-0.1285,-0.2351,0.2896,0.3258,True,27.0,0.2896,27.0,0.1853,33.0,-0.0288,63.0,-0.0288,63.0,-0.0288,63.0,-0.0288,63.0,-0.0288,63.0,-0.0288,63.0,0.0122,-0.0584,0.0337,0.0068,0.03,-0.0072,0.0122,-0.0584,0.0122,-0.0584,24.0,True,0.4009,0.0,24618442865.0,0.0184,-0.0214,0.6432,0.6531,0.0755,0.0742,0.0145,419,48,1288938.91,3551008.78,-2262069.87,True,True,1153425.55,sell
US,TPR,Tapestry Inc,Consumer Cyclical,US-SF,2019-08-15,2019,1,-0.222,-9.031,120781785.0,0.3597,0.2731,0.5462,0.3592,-0.2726,True,0.4494,0.2827,0.328,0.256,1.0,True,0.3767,0.2185,0.2965,0.2292,2.0,0.2194,0.2004,0.2199,0.1915,0.2403,0.2346,0.2325,0.2071,0.2853,0.56,True,17.0,0.2853,17.0,0.297,76.0,0.3597,63.0,0.3597,63.0,0.3597,63.0,0.3597,63.0,0.3597,63.0,0.3597,63.0,0.203,0.145,0.203,0.145,0.203,0.145,0.203,0.145,0.203,0.145,15.0,True,0.1831,0.4562,3306360722.0,0.1946,0.1516,0.1068,0.0859,0.0463,-0.0382,0.0825,1,1,210070.0,93414.97,116655.03,True,True,210070.0,buy
US,TRV,The Travelers Companies Inc,Financial Services,US-SF,2020-03-16,2020,4,-0.2883,-8.755,179471419.0,0.3586,0.0734,0.3642,-0.0538,-0.1886,True,0.1799,-0.1649,0.2128,-0.0227,1.0,True,0.2647,-0.1755,0.3109,-0.0331,4.0,0.1889,-0.0092,0.1371,-0.0502,0.0827,-0.1507,0.0674,-0.2219,0.4051,0.5041,True,57.0,0.4051,57.0,0.3077,61.0,0.3586,63.0,0.3586,63.0,0.3586,63.0,0.3586,63.0,0.3586,63.0,0.3586,63.0,0.2433,-0.0592,0.1889,-0.0092,0.1371,-0.0502,0.0827,-0.1507,0.0674,-0.2219,53.0,True,0.1011,0.2759,15606125441.0,0.168,0.125,0.083,0.1648,0.0305,-0.0192,0.0438,1,5,79421.8,2780240.58,-2700818.78,True,True,79421.8,sell
US,UGI,UGI Corporation,Utilities,US-SF,2020-03-18,2020,3,-0.2861,-7.222,51381542.0,0.4146,0.1163,0.4711,0.0594,-0.3343,True,0.3354,-0.0579,0.2961,0.0031,1.0,True,0.2719,-0.1683,0.2479,-0.0961,2.0,0.1009,-0.0972,0.0476,-0.1397,0.1228,-0.1105,0.1969,-0.0924,0.4007,0.598,True,48.0,0.4007,48.0,0.3711,59.0,0.4146,63.0,0.4146,63.0,0.4146,63.0,0.4146,63.0,0.4146,63.0,0.4146,63.0,0.2107,-0.0918,0.1009,-0.0972,0.0476,-0.1397,0.1228,-0.1105,0.1969,-0.0924,46.0,True,0.0671,1.7292,3733387783.0,0.0686,0.0256,0.035,0.051,-0.0243,-0.0878,0.0732,3,1,6504690.67,531420.0,5973270.67,True,True,6504690.67,buy
US,UNFI,United Natural Foods Inc,Consumer Defensive,US-SF,2023-03-08,2023,1,-0.2805,-11.366,20386938.0,-0.2039,-0.273,-0.3851,-0.5001,-0.0362,True,-0.3052,-0.445,-0.1576,-0.2724,4.0,False,,,,,,,,,,,,,,0.3899,-0.0071,False,,-0.2039,63.0,-0.2039,63.0,-0.0597,2.0,-0.1439,3.0,-0.1439,3.0,-0.1439,3.0,-0.2039,63.0,-0.2039,63.0,,,,,,,,,,,,True,0.1385,1.1926,1783499056.0,0.1391,0.0993,0.0086,0.0028,0.2555,0.0953,,1,5,99629.36,1930680.63,-1831051.27,True,True,99629.36,sell
US,UNH,UnitedHealth Group Incorporated,Healthcare,US-SF,2025-04-17,2025,1,-0.2238,-10.002,2899327465.0,-0.3743,-0.5679,-0.2042,-0.4656,-0.0258,True,-0.1332,-0.4069,-0.3104,-0.513,2.0,True,-0.144,-0.3902,-0.3444,-0.5281,3.0,-0.2803,-0.3764,-0.3068,-0.3935,-0.3087,-0.4135,-0.2808,-0.414,0.2883,-0.0576,False,,-0.3743,63.0,-0.3743,63.0,-0.0634,1.0,-0.0988,7.0,-0.1177,9.0,-0.1312,12.0,-0.3143,17.0,-0.3143,17.0,-0.3444,-0.5281,-0.2803,-0.3764,-0.3068,-0.3935,-0.3087,-0.4135,-0.2808,-0.414,-1.0,True,0.1555,0.83,398809707913.0,0.0361,-0.0072,0.036,0.0517,0.1057,0.0155,0.0191,1,1,511580.0,438987.23,72592.77,True,True,511580.0,buy
US,VAC,Marriot Vacations Worldwide,Consumer Cyclical,US-SF,2025-11-06,2025,1,-0.264,-11.049,32214597.0,0.1231,0.0867,0.5579,0.4549,0.1815,True,0.4848,0.3953,0.1211,0.1052,2.0,True,0.4848,0.3953,0.1211,0.1052,2.0,0.0886,0.0891,0.0968,0.0888,0.1746,0.1633,0.2945,0.2733,0.3587,0.6215,False,,0.1231,63.0,0.1231,63.0,-0.0551,3.0,-0.0812,6.0,0.1231,63.0,0.1231,63.0,0.1231,63.0,0.1231,63.0,0.1211,0.1052,0.0886,0.0891,0.0968,0.0888,0.1746,0.1633,0.2945,0.2733,-1.0,True,0.0893,2.0581,1640894426.0,0.1329,0.0919,0.0439,0.0298,0.0312,0.1018,0.0661,2,0,50876275.5,0.0,50876275.5,True,False,50876275.5,buy
US,VST,Vistra Corp.,Utilities,US-SF,2020-03-12,2020,2,-0.2477,-7.984,100306842.0,0.3693,0.1591,0.2627,-0.0834,-0.2355,True,0.2136,-0.0188,0.3155,0.1937,1.0,True,0.3035,-0.0898,0.4365,0.1435,5.0,0.2511,0.0932,0.1878,0.016,0.3608,0.1859,0.3734,0.1603,0.3292,0.5253,True,32.0,0.3292,32.0,0.2445,39.0,-0.0508,2.0,-0.1063,3.0,-0.1063,3.0,-0.1264,4.0,0.3693,63.0,0.3693,63.0,0.2623,0.0665,0.2511,0.0932,0.1878,0.016,0.2623,0.0665,0.2623,0.0665,27.0,True,0.1166,1.4046,4269876465.0,0.2173,0.1743,0.0807,0.1849,0.1398,-0.6702,0.0395,8,29,1540430.5,1069724730.63,-1068184300.13,True,True,1540430.5,sell
US,VST,Vistra Corp.,Utilities,US-SF,2021-02-26,2021,1,-0.2421,-10.948,72580791.0,-0.0614,-0.1637,0.0895,-0.0834,0.2067,True,0.0906,-0.0651,-0.0637,-0.1411,1.0,True,0.1129,-0.0876,0.0012,-0.1114,4.0,-0.0172,-0.0547,0.0191,-0.063,0.026,-0.0846,-0.061,-0.1662,0.3194,0.1472,False,,-0.0614,63.0,-0.0614,63.0,-0.0614,48.0,-0.0614,63.0,-0.0614,63.0,-0.0614,63.0,-0.0614,63.0,-0.0614,63.0,0.0012,-0.1114,-0.0172,-0.0547,0.0191,-0.063,0.026,-0.0846,-0.061,-0.1662,-1.0,True,0.076,1.1504,5216954581.0,0.1219,0.1073,0.0575,0.1879,0.1555,-0.6044,0.0349,7,1,2580552.88,7042626.43,-4462073.55,True,False,2580552.88,sell
US,VSTS,Vestis Corporation,Industrials,US-SF,2024-05-02,2024,1,-0.4499,-20.619,32281782.0,0.2408,0.1851,0.3377,0.2111,0.2493,True,0.3441,0.2414,0.2651,0.2536,2.0,True,0.3256,0.2109,0.2461,0.2438,3.0,0.1388,0.1235,0.215,0.1832,0.1598,0.1048,0.201,0.1259,0.8179,0.5544,False,,0.2408,63.0,0.2408,63.0,-0.0738,1.0,0.2408,63.0,0.2408,63.0,0.2408,63.0,0.2408,63.0,0.2408,63.0,0.2461,0.2438,0.1388,0.1235,0.215,0.1832,0.1598,0.1048,0.201,0.1259,-1.0,True,0.243,1.6971,1328805388.0,0.1604,0.1147,0.0754,0.0634,0.0331,0.6876,0.007,3,0,487877.0,0.0,487877.0,True,False,487877.0,buy
US,W,Wayfair Inc,Consumer Cyclical,US-SF,2022-05-05,2022,1,-0.2568,-5.028,302466594.0,-0.0762,-0.0758,-0.4446,-0.3417,-0.6472,True,-0.34,-0.3467,0.2306,0.1416,5.0,True,-0.2766,-0.2689,0.192,0.1241,6.0,-0.0085,-0.0328,-0.1777,-0.1061,-0.1223,-0.072,-0.093,-0.053,0.3456,0.0903,False,,-0.0762,63.0,-0.0762,63.0,-0.0756,2.0,-0.133,3.0,-0.133,3.0,-0.133,3.0,-0.2943,9.0,-0.3253,13.0,0.192,0.1241,-0.0085,-0.0328,-0.1777,-0.1061,-0.1223,-0.072,-0.093,-0.053,-1.0,False,0.0809,-1.8851,7488198162.0,-0.0175,-0.0482,-0.0096,0.0095,0.3231,,,2,79,3812200.0,25530471.34,-21718271.34,True,True,3812200.0,sell
